Ticks,z_setpoint,z_actual,z_p,z_i,z_d,w_command,w_actual,w_i,Nabla_command,Nabla_actual,Nabla_p,Nabla_i,Nabla_d,Qv_command,sps_command,Nabla_air,Roll,Pitch,Yaw,Scale Derived Oil Volume,Depth (raw),Temperature,Battery,VOS,RangeTime,RangeDist,USBLAzimuth,USBLElevation,USBLFitError,PositionEasting,PositionNorthing,PositionDepth,AUX0,AUX1,AUX2,AUX3,AUX4,AUX5,AUX6,AUX7,AUX8,AUX9,SrcID,State,VALVE_INDEX,EN_PUMP
1715671870,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.3000031,-5.6999998,365.3530273,0.0,18.6000004,40.7586174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671871,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4523926,2799.4523926,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.7,-179.1000061,-5.6999998,365.387207,0.0,18.6000004,40.7472343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671872,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4521484,2799.4521484,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.1999969,-5.5999999,365.901123,0.0,18.6000004,40.7472343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671873,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4521484,2799.4521484,0.0,0.0,0.0,-0.555,-199800.0,0.0,2.0999999,-179.3000031,-5.5999999,365.9580078,0.0,18.6000004,40.7472343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671874,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4523926,2799.4523926,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.1999969,-5.5999999,365.980957,0.0,18.6000004,40.7472343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
1715671875,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4526367,2799.4526367,0.0,0.0,0.0,-0.555,-199800.0,0.0,2.0,-179.3999939,-5.5999999,365.980957,0.0,18.6000004,40.7472343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671876,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4135742,2799.4135742,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.7,-179.1999969,-5.3000002,366.1179199,0.0,18.6000004,40.7472343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671877,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4853516,2799.4853516,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.1999969,-5.3000002,366.6203613,0.0,18.6000004,40.713089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671878,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4523926,2799.4523926,0.0,0.0,0.0,-0.555,-199800.0,0.0,2.0999999,-179.1999969,-10.1999998,366.7116699,0.0,18.6000004,40.6903267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671879,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4465332,2799.4465332,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.3999939,-17.7999992,369.4285889,0.0,18.6000004,40.6675606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671880,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.3999939,-6.5999999,370.4331055,0.0,18.6000004,40.6675606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671881,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4472656,2799.4472656,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.3000031,-6.0999999,371.1522217,0.0,18.6000004,40.6675606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671882,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.3999939,-5.9000001,371.6656494,0.0,18.6000004,40.6561813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671883,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.3000031,-5.8000002,372.3504639,0.0,18.6000004,40.6447983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671884,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4465332,2799.4465332,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.3000031,-5.6999998,373.0579834,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671885,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.3999939,-5.6999998,373.4117432,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671886,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4465332,2799.4465332,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.3999939,-5.6999998,374.4729004,0.0,18.6000004,40.6447983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671887,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4470215,2799.4470215,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.3999939,-5.6999998,374.5185547,0.0,18.6000004,40.6675606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671888,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.3999939,-5.6999998,376.1158447,0.0,18.6000004,40.6675606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671889,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,2.0,-179.3000031,-5.6999998,377.4390869,0.0,18.6000004,40.6561813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671890,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.5,-5.6999998,377.7585449,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671891,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.3000031,-5.6999998,378.7053223,0.0,18.6000004,40.622036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671892,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.3999939,-5.6999998,380.4503174,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671893,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.3999939,-5.8000002,381.2600098,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671894,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.3000031,-5.8000002,381.5223389,0.0,18.6000004,40.6561813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671895,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4526367,2799.4526367,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.1999969,-5.6999998,381.6933594,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671896,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4521484,2799.4521484,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.1999969,-5.8000002,383.1984863,0.0,18.6000004,40.622036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671897,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4521484,2799.4521484,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.1000061,-5.9000001,383.8028564,0.0,18.6000004,40.622036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671898,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4521484,2799.4521484,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.7,-179.1999969,-5.9000001,384.4984131,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671899,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4521484,2799.4521484,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.7,-179.3000031,-5.8000002,385.3305664,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671900,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4523926,2799.4523926,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.1999969,-5.8000002,386.4932861,0.0,18.6000004,40.6561813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671901,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4523926,2799.4523926,0.0,0.0,0.0,-0.555,-199800.0,0.0,2.0,-179.1000061,-5.6999998,387.154541,0.0,18.6000004,40.6447983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671902,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4523926,2799.4523926,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.1999969,-5.8000002,387.598999,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671903,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.7,-179.1999969,-5.8000002,388.1574707,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671904,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.3000031,-5.8000002,389.3314209,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671905,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.1999969,-5.8000002,391.2001953,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671906,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.7,-179.1999969,-5.8000002,391.496582,0.0,18.6000004,40.6447983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671907,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4470215,2799.4470215,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.1999969,-5.8000002,391.5421143,0.0,18.6000004,40.6447983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671908,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.1999969,-5.8000002,391.8041992,0.0,18.6000004,40.6447983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671909,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4465332,2799.4465332,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.1999969,-5.8000002,393.9916992,0.0,18.5,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671910,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.1999969,-5.8000002,394.9144287,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671911,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4465332,2799.4465332,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.1999969,-5.8000002,395.244873,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671912,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4465332,2799.4465332,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.1999969,-5.8000002,395.324585,0.0,18.6000004,40.6447983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671913,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4470215,2799.4470215,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.1999969,-5.8000002,395.5637207,0.0,18.6000004,40.6447983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671914,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.3000031,-5.8000002,396.4749756,0.0,18.6000004,40.6447983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671915,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.1000061,-5.8000002,396.8621826,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671916,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.1999969,-5.8000002,397.6025391,0.0,18.6000004,40.622036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671917,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4465332,2799.4465332,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.1999969,-5.8000002,400.4039307,0.0,18.6000004,40.622036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671918,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4467773,2799.4467773,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.9,-179.1999969,-5.9000001,400.8024902,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671919,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4472656,2799.4472656,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.6,-179.1000061,-5.8000002,401.65625,0.0,18.6000004,40.6447983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671920,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4526367,2799.4526367,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.7,-179.1999969,-5.8000002,401.8840332,0.0,18.6000004,40.6447983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671921,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4523926,2799.4523926,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.3000031,-5.8000002,401.9295654,0.0,18.6000004,40.6334152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671922,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4519043,2799.4519043,0.0,0.0,0.0,-0.555,-199800.0,0.0,2.0999999,-179.1999969,-5.8000002,403.3640137,0.0,18.6000004,40.622036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
1715671923,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2799.4523926,2799.4523926,0.0,0.0,0.0,-0.555,-199800.0,0.0,1.8,-179.1999969,-5.8000002,403.5461426,0.0,18.6000004,40.622036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
