Ticks,z_setpoint,z_actual,z_p,z_i,z_d,w_command,w_actual,w_i,Nabla_command,Nabla_actual,Nabla_p,Nabla_i,Nabla_d,Qv_command,sps_command,Nabla_air,Roll,Pitch,Yaw,Scale Derived Oil Volume,Depth (raw),Temperature,Battery,VOS,RangeTime,RangeDist,USBLAzimuth,USBLElevation,USBLFitError,PositionEasting,PositionNorthing,PositionDepth,AUX0,AUX1,AUX2,AUX3,AUX4,AUX5,AUX6,AUX7,AUX8,AUX9,SrcID,State,VALVE_INDEX,EN_PUMP
1715744822,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2537.5378418,2537.5378418,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.8,885.1000977,0.0,21.6000004,41.0090179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744823,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2538.0910645,2538.0910645,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0,-177.8000031,-0.8,884.454834,0.0,21.6000004,40.9862556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744824,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2538.6442871,2538.6442871,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.8,884.1704102,0.0,21.6000004,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744825,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2539.1975098,2539.1975098,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-178.0,-0.8,883.4597168,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744826,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2539.7504883,2539.7504883,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.8,883.2956543,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744827,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2540.3041992,2540.3041992,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.8,883.098877,0.0,21.6000004,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744828,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2540.8571777,2540.8571777,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.8999939,-0.8,882.8691406,0.0,21.5,40.9862556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744829,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2541.4106445,2541.4106445,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.9,882.7597656,0.0,21.5,40.9862556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744830,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2541.958252,2541.958252,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0,-177.8000031,-0.7,882.5300293,0.0,21.5,40.9862556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744831,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2542.5114746,2542.5114746,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.8,881.03125,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744832,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2543.0646973,2543.0646973,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.8,879.619873,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744833,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2543.6176758,2543.6176758,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.7,878.8758545,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744834,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2544.1713867,2544.1713867,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.6999969,-0.7,877.6176758,0.0,21.5,40.9862556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744835,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2544.7241211,2544.7241211,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6000061,-0.7,877.048584,0.0,21.5,40.9862556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744836,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2545.2770996,2545.2770996,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6000061,-0.7,876.4575195,0.0,21.6000004,40.9862556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744837,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2545.8303223,2545.8303223,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0,-177.6999969,-0.8,876.4356689,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744838,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2546.3835449,2546.3835449,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.6999969,-0.8,876.3153076,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744839,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2546.9370117,2546.9370117,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.8,876.293457,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744840,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2547.4902344,2547.4902344,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.6999969,-0.8,876.2167969,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744841,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2548.043457,2548.043457,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.6999969,-0.7,875.6367188,0.0,21.6000004,40.9862556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744842,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2548.5966797,2548.5966797,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.7,875.5053711,0.0,21.6000004,40.9976387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744843,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2549.1499023,2549.1499023,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.6999969,-0.9,875.1113281,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744844,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2549.7028809,2549.7028809,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.7,873.381958,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744845,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2550.2563477,2550.2563477,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.8,871.9367676,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744846,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2550.8098145,2550.8098145,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0,-177.8000031,-0.8,871.3127441,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744847,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2551.3632812,2551.3632812,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0,-177.6999969,-0.8,869.987793,0.0,21.5,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
1715744848,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2551.9162598,2551.9162598,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.8,869.670166,0.0,21.5,40.9976387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744849,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2552.4638672,2552.4638672,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0999999,-177.6999969,-0.8,869.670166,0.0,21.6000004,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744850,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2553.0170898,2553.0170898,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.8999939,-0.8,869.5388184,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744851,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2553.5703125,2553.5703125,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.8,869.3635254,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744852,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2554.1237793,2554.1237793,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6000061,-0.8,869.1445313,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744853,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2554.677002,2554.677002,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0,-177.8999939,-0.8,868.279541,0.0,21.6000004,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744854,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2555.2302246,2555.2302246,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.6999969,-0.8,868.0385742,0.0,21.5,40.9976387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744855,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2555.7836914,2555.7836914,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.7,867.8634033,0.0,21.5,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744856,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2556.3369141,2556.3369141,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.7,866.0012207,0.0,21.6000004,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744857,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2556.8903809,2556.8903809,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.8000031,-0.8,865.1467285,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744858,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2557.4438477,2557.4438477,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.8,864.2155762,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744859,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2557.9970703,2557.9970703,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.8,863.7005615,0.0,21.6000004,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744860,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2558.550293,2558.550293,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.8,863.3608398,0.0,21.6000004,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744861,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2559.1035156,2559.1035156,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.8,862.0681152,0.0,21.6000004,40.9862556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744862,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2559.6569824,2559.6569824,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.9,861.2900391,0.0,21.5,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744863,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2560.2102051,2560.2102051,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.8,861.2790527,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744864,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2560.7636719,2560.7636719,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.8,860.8406982,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744865,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2561.3171387,2561.3171387,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0,-177.8000031,-0.7,860.796875,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744866,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2561.8706055,2561.8706055,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0,-177.6000061,-0.7,860.7750244,0.0,21.5,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744867,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2562.4233398,2562.4233398,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.7,860.5009766,0.0,21.5,40.9862556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744868,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2562.9768066,2562.9768066,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.8999939,-0.8,860.1940918,0.0,21.5,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744869,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2563.5300293,2563.5300293,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.8000031,-0.8,860.0516357,0.0,21.5,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744870,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2564.083252,2564.083252,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0,-177.8000031,-0.8,857.0155029,0.0,21.6000004,40.9521103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744871,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2564.6364746,2564.6364746,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.8,856.6646729,0.0,21.6000004,40.9521103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744872,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2565.1899414,2565.1899414,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6000061,-0.9,855.9849854,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744873,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2565.7426758,2565.7426758,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.8,855.3161621,0.0,21.6000004,40.9862556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744874,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2566.2958984,2566.2958984,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.5,-0.8,854.548584,0.0,21.6000004,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744875,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2566.8491211,2566.8491211,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6000061,-0.8,853.8358154,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744876,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2567.3969727,2567.3969727,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0,-177.6000061,-0.8,853.7042236,0.0,21.6000004,40.9521103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744877,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2567.9501953,2567.9501953,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.8,853.5726318,0.0,21.6000004,40.9521103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744878,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2568.5036621,2568.5036621,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.8,853.0352783,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744879,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2569.0571289,2569.0571289,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0999999,-178.0,-0.7,852.6953125,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744880,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2569.6101074,2569.6101074,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.9,852.46521,0.0,21.6000004,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744881,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2570.1633301,2570.1633301,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0,-177.6999969,-0.8,852.3116455,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744882,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2570.7163086,2570.7163086,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.8000031,-0.8,851.0612793,0.0,21.6000004,40.9521103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744883,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2571.2695312,2571.2695312,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.8000031,-0.7,848.8674316,0.0,21.6000004,40.9521103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744884,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2571.8227539,2571.8227539,0.0,0.0,0.0,0.555,199800.0,0.0,-6.0,-177.6000061,-0.8,848.1103516,0.0,21.6000004,40.9521103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744885,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2572.3764648,2572.3764648,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.6999969,-0.8,846.4648438,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744886,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2572.9291992,2572.9291992,0.0,0.0,0.0,0.555,199800.0,0.0,-5.9000001,-177.5,-0.8,845.6088867,0.0,21.6000004,40.9748726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
1715744887,120.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2573.4824219,2573.4824219,0.0,0.0,0.0,0.555,199800.0,0.0,-5.8000002,-177.6999969,-0.8,845.4442139,0.0,21.6000004,40.9634895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
